QueryID,EF,Latency(ns),Recall
0,619,8974374,0.98
1,2440,16190270,0.99
2,259,1533062,1
3,2607,15581166,0.97
4,1570,10484936,0.88
5,599,3615517,0.99
6,2436,15208203,0.95
7,1738,11020002,0.98
8,1644,10784823,0.98
9,355,2090034,1
10,116,812665,1
11,268,1691174,1
12,2190,13699130,0.99
13,2842,15127518,0.93
14,1104,6514237,0.98
15,3095,19725552,0.99
16,1004,5995008,0.99
17,1398,7357347,1
18,2156,14299944,0.88
19,4559,26821976,0.99
20,250,1451065,0.99
21,798,5081327,0.99
22,3095,18853516,0.97
23,394,2048653,1
24,4009,25197903,0.96
25,1027,6319239,0.99
26,250,945005,1
27,513,3055770,0.99
28,3758,19649954,0.97
29,2976,16837455,1
30,2377,14529667,0.91
31,3574,22864307,0.98
32,544,3399890,0.97
33,3536,22151460,0.96
34,250,1239964,1
35,1674,7661971,1
36,2244,14140283,0.96
37,278,1685637,0.97
38,2694,16229866,1
39,2676,16356084,0.99
40,659,3705249,1
41,1468,9493769,0.96
42,694,3944152,1
43,1829,11989204,0.93
44,368,2502732,0.94
45,2463,14150978,1
46,4336,25282437,0.98
47,468,2771176,0.99
48,2391,13982445,1
49,1379,7978684,0.99
50,1735,11298822,0.93
51,330,2125236,1
52,4906,29055647,0.99
53,250,1568175,0.98
54,4999,24990651,0.99
55,130,1005314,0.93
56,1258,7164237,0.97
57,311,2316828,0.92
58,192,1040684,1
59,405,1928061,1
60,3524,21710791,0.97
61,2950,15701570,0.98
62,406,2540929,0.99
63,730,4392556,0.98
64,2176,12523164,0.99
65,3396,19647973,0.99
66,510,2897908,1
67,1085,6713476,0.98
68,595,4131501,0.84
69,1308,7097845,1
70,137,872898,0.98
71,2498,14211692,0.97
72,274,1591575,0.98
73,1815,11335187,1
74,3011,17826329,0.96
75,664,3098582,0.97
76,2524,15669997,0.96
77,1197,7643976,0.97
78,708,4375499,0.97
79,255,1546638,0.99
80,4953,29676281,0.98
81,603,3839920,0.98
82,1861,11527822,0.99
83,2423,15240198,0.99
84,1240,8148469,0.98
85,3389,19094101,0.99
86,3095,18933562,0.97
87,2133,12443969,1
88,3411,21515763,0.99
89,288,1583606,0.98
90,768,4769775,0.95
91,150,944367,0.98
92,1898,11309890,0.97
93,979,6220999,1
94,2818,17621366,0.91
95,2291,15175527,0.94
96,1089,6320662,0.99
97,1569,9946965,0.91
98,2814,17618363,0.97
99,2827,17022553,0.97
100,4828,27400064,0.99
101,510,2896513,0.98
102,231,1331043,1
103,377,1843784,1
104,4956,26360011,0.95
105,100,711644,0.99
106,1729,9836018,0.99
107,483,2739263,1
108,578,3632904,1
109,4614,30581278,0.98
110,788,4759765,0.99
111,3217,18672965,0.97
112,1270,8299010,0.94
113,1579,9004259,1
114,1092,6876717,0.96
115,2313,14386121,0.99
116,616,3878464,0.95
117,2309,14872598,0.94
118,3277,20704455,0.9
119,3943,22612179,0.99
120,1588,10093607,0.96
121,2468,13962461,0.96
122,190,1286840,0.98
123,250,1227820,1
124,264,1489726,1
125,415,2169759,1
126,1560,7874840,0.97
127,4461,28527528,0.97
128,1417,8284580,0.99
129,4598,27872222,0.99
130,1336,8463699,1
131,3338,18822375,1
132,3585,22535719,0.95
133,794,4655502,0.99
134,2614,14758462,1
135,2899,18309720,0.93
136,4547,25453800,0.95
137,1438,9600237,0.96
138,161,1072544,1
139,1743,10837654,0.99
140,240,1369691,0.98
141,1247,8071980,0.99
142,1156,7439074,0.99
143,721,4070714,0.98
144,192,1044438,0.99
145,4584,25903129,0.96
146,250,1278366,0.98
147,1736,10230856,1
148,594,3362849,0.99
149,2606,15364577,0.95
150,548,3100747,1
151,1254,7415714,0.98
152,1838,11179148,1
153,2001,9809122,0.99
154,3918,23768069,0.96
155,932,5690454,0.94
156,1210,5613048,1
157,1663,10383762,0.98
158,171,1044660,0.98
159,2935,17124484,1
160,2010,12559932,0.94
161,192,938798,1
162,2606,14725234,0.99
163,845,4694993,0.98
164,1108,6861328,0.98
165,2134,13284562,0.97
166,4846,29274075,0.97
167,4229,23854620,0.99
168,1039,5930895,1
169,4152,25243439,0.97
170,1227,7022680,0.99
171,592,3619065,1
172,1924,12109593,0.97
173,906,5196122,0.98
174,2881,16694167,0.98
175,4298,25572925,0.97
176,558,3613383,0.99
177,1324,7601929,0.99
178,2101,12396193,0.98
179,487,2422878,1
180,250,1404613,1
181,500,3100265,1
182,4946,27605157,0.97
183,2570,14890820,0.96
184,128,921701,0.95
185,672,3623164,0.98
186,525,2916734,0.99
187,381,2131424,0.99
188,3188,20246163,0.94
189,2787,17688780,0.94
190,2962,18450115,1
191,389,2495718,0.94
192,1724,7334413,1
193,1400,9366062,0.99
194,897,4827230,1
195,1658,7734163,0.99
196,613,3576154,0.99
197,1087,5334293,1
198,1644,10291066,0.97
199,2328,14757636,0.96
200,2081,12163346,1
201,933,4960168,0.99
