QueryID,EF,Latency(ns),Recall
0,280,3012547,0.99
1,684,7766542,1
2,228,2227615,0.99
3,1059,10719436,0.99
4,1302,13469329,0.96
5,269,2724582,0.99
6,872,8993908,0.97
7,1663,16584016,1
8,871,7268095,1
9,1067,9573807,1
10,337,2868754,0.98
11,295,2310219,0.99
12,935,8304114,0.99
13,1376,10757439,0.96
14,1321,12593404,0.98
15,516,4612514,1
16,288,2168239,1
17,861,7164440,1
18,1795,17061787,0.97
19,332,2863285,1
20,1024,9990186,1
21,1222,12602609,0.97
22,2781,23263370,0.99
23,1119,11277062,0.96
24,335,3049997,1
25,1123,11487336,0.93
26,1393,13578599,0.97
27,1303,13118295,0.98
28,1432,13045540,1
29,602,5365071,1
30,183,1936251,0.99
31,842,8475174,0.97
32,968,9077292,1
33,201,1988831,1
34,245,1821602,0.99
35,499,4637141,0.98
36,1167,7895397,1
37,1039,9562428,0.96
38,254,2058818,0.95
39,1937,15600666,0.98
40,141,1225892,1
41,1500,13186359,0.99
42,534,4268452,1
43,645,5271537,0.99
44,543,4078828,0.99
45,474,4038735,1
46,2045,12575679,1
47,133,1280395,0.99
48,834,7700842,0.98
49,1275,10515995,1
50,881,7372332,1
51,973,8063614,1
52,643,5444123,0.98
53,794,6702695,0.99
54,724,4869678,1
55,453,3802289,1
56,247,2156750,1
57,255,2368785,0.99
58,251,2321179,0.98
59,273,3072133,0.99
60,821,8131455,0.98
61,1559,14993668,0.99
62,1229,12457317,0.94
63,1031,10473485,0.98
64,1251,10942442,0.99
65,627,5713440,1
66,339,3140859,1
67,1709,14821108,1
68,1051,10717970,0.92
69,271,3006665,0.99
70,519,5149389,0.98
71,1114,10097173,1
72,1821,15784698,0.98
73,643,5750171,0.97
74,564,4538117,1
75,687,5452424,1
76,485,3955841,0.98
77,992,9411903,1
78,579,5183168,1
79,1510,14513384,0.97
80,254,2792666,1
81,846,7900737,0.99
82,295,2979642,0.98
83,784,7090717,0.98
84,222,2344692,1
85,805,7460918,1
86,922,8581747,1
87,661,5723312,0.99
88,272,2647069,0.98
89,614,5049289,0.98
90,595,5066364,0.99
91,769,5801057,0.98
92,245,2368016,0.99
93,1905,17220371,0.99
94,545,5050873,0.98
95,700,7056227,0.99
96,132,1184884,0.99
97,135,1153616,1
98,201,2053083,0.96
99,351,4195950,0.93
100,1243,10316244,0.98
101,658,6383624,0.99
102,882,7778740,0.94
103,866,7555766,0.97
104,924,8914728,1
105,1153,10492421,0.98
106,1469,12568498,0.95
107,221,2061632,0.98
108,1376,11790140,0.99
109,473,3754319,0.97
110,161,1264846,1
111,340,3106671,0.99
112,483,4078016,0.93
113,240,2013892,1
