QueryID,EF,Latency(ns),Recall
0,2584,6760092,0.99
1,3106,7615278,1
2,1539,3292103,1
3,4403,11162921,0.97
4,3444,8598171,0.98
5,3680,9535783,0.93
6,1539,3171881,1
7,4987,13168618,0.9
8,3444,8199102,0.99
9,2584,6506773,0.92
10,1539,2851134,1
11,4403,11023119,0.96
12,1539,3328263,1
13,1539,3479910,0.98
14,1539,2522975,1
15,1539,2704250,1
16,1539,3067257,1
17,1539,3051591,0.99
18,1539,3701611,0.97
19,1539,2452127,1
20,3130,7287069,0.95
21,1539,3469490,0.98
22,2699,6439364,0.97
23,1539,2606344,1
24,4645,11630557,0.93
25,1539,3712818,0.99
26,1539,2744342,1
27,3621,8665201,0.96
28,1539,3630763,0.93
29,4645,11923224,0.91
30,1539,3556276,0.98
31,3150,7493556,0.97
32,1539,3407459,0.99
33,1539,3529548,1
34,3680,8410298,1
35,2141,4692573,0.99
36,1539,3731299,0.96
37,1539,3338492,1
38,1539,3353503,0.99
39,4645,11999764,0.93
40,2584,6580365,0.89
41,4403,11111755,0.92
42,1539,3506492,1
43,1539,3294382,1
44,1539,3466201,1
45,1539,2937640,1
46,4645,12110448,0.93
47,1539,3494143,1
48,3150,7462040,0.98
49,1539,2856656,1
50,1539,3547742,1
51,1539,2595464,1
52,1539,3325936,0.99
53,1539,3742527,0.97
54,1539,2955355,1
55,2141,5485152,0.92
56,1539,3288586,0.99
57,1539,2486274,1
58,2141,5015762,1
59,3680,8995452,0.97
60,1539,3040627,1
61,1539,3234830,1
62,3150,8050414,0.92
63,1539,3023612,1
64,1539,3256489,0.96
65,4645,11331336,0.99
66,1539,2675854,1
67,1539,3225080,1
68,1539,3057322,1
69,3680,9334922,0.95
70,4645,12015608,0.94
71,1539,1876019,1
72,1539,2910351,0.99
73,1539,2985349,1
74,1539,2744220,0.99
75,1539,3344529,1
76,1539,3422308,1
77,3106,6293301,1
78,3150,8068036,0.98
79,3130,7502105,1
80,3621,8656777,0.99
81,1539,2949671,1
